Time,State,Servo Percentage,Apogee Prediction,Altitude Filtered,Acceleration Filtered,Velocity Filtered,Altitude,Acceleration X,Acceleration Y,Acceleration Z,Magnetic X,Magnetic Y,Magnetic Z,Gyro X,Gyro Y,Gyro Z,Temperature
1837.3964321613312,State.APOGEE,0.0,5288.205739845829,-3.5809772960293085,-30.947645183028413,-31.309182866852062,-3.171669538130212,25.1312344,-20.7349088,-30.903280799999997,-75.4375,-446.6875,-404.9375,0.001090830782496456,0.0,-0.007635815477475192,62.441177643882114
1837.4222779273987,State.APOGEE,0.0,5288.205739845829,-4.993523628792914,-31.001404843232585,-32.68354959788331,-5.339644388161087,25.065617600000003,-20.7349088,-31.0345144,-75.4375,-446.6875,-404.9375,0.001090830782496456,0.002181661564992912,-0.006544984694978736,62.441177643882114
1837.4484136104584,State.APOGEE,0.0,5288.205739845829,-3.394258740444409,-30.981009652164705,-31.100432848759795,-1.9315312590688016,25.065617600000003,-20.669292,-30.9688976,-75.4375,-448.125,-404.125,0.002181661564992912,-0.001090830782496456,-0.007635815477475192,62.441177643882114
1837.4746406078339,State.APOGEE,0.0,5288.205739845829,-4.145009126562525,-31.014068901529946,-31.840293708289266,-4.103912400093152,25.065617600000003,-20.669292,-31.0345144,-75.4375,-448.125,-404.125,0.0,0.001090830782496456,-0.006544984694978736,62.43336154222489
1837.5010180473328,State.APOGEE,0.0,5288.205739845829,-3.852046245857994,-31.026563720005644,-31.54623076771858,-3.17601756649025,25.0000008,-20.7349088,-31.0345144,-75.4375,-448.125,-405.3125,0.001090830782496456,0.0,-0.008726646259971648,62.448993739672005
1837.5269560813904,State.APOGEE,0.0,5288.205739845829,-3.5444103004318297,-31.071888084394036,-31.243744155252358,-2.8638193446438143,25.1312344,-20.669292,-31.1001312,-75.4375,-448.125,-405.3125,0.001090830782496456,0.001090830782496456,-0.009817477042468103,62.43336154222489
1837.5532810688019,State.APOGEE,0.0,5288.205739845829,-4.204869054254888,-31.08932212296901,-31.89364143738169,-4.103912400093152,25.1312344,-20.669292,-31.1001312,-74.375,-445.9375,-405.625,0.0,0.001090830782496456,-0.007635815477475192,62.448993739672005
1837.5794851779938,State.APOGEE,0.0,5288.205739845829,-5.050237379959361,-31.0959984721327,-32.70609023248637,-5.031794880514263,25.1312344,-20.5380584,-31.1001312,-74.375,-445.9375,-405.625,0.0,0.0,-0.009817477042468103,62.448993739672005
1837.606633424759,State.APOGEE,0.0,5288.205739845829,-3.805730324625301,-31.017181607312306,-31.456383410952842,-2.555966291695726,25.196851199999998,-20.669292,-30.9688976,-76.1875,-447.4375,-405.3125,0.002181661564992912,-0.001090830782496456,-0.008726646259971648,62.425545434700325
1837.6332368850708,State.APOGEE,0.0,5288.205739845829,-5.28056033128183,-30.987419843140756,-32.89667632881548,-5.651814776114777,25.065617600000003,-20.8005256,-30.9688976,-76.1875,-447.4375,-405.3125,0.002181661564992912,-0.002181661564992912,-0.01090830782496456,62.43336154222489
1837.6593642234802,State.APOGEE,0.0,5288.205739845829,-5.642581921206402,-30.975910168086568,-33.21345264267914,-5.343961684594668,25.196851199999998,-20.6036752,-30.9688976,-75.0625,-446.375,-404.625,0.001090830782496456,0.001090830782496456,-0.008726646259971648,62.441177643882114
1837.6854951381683,State.APOGEE,0.0,5288.205739845829,-6.364951842975055,-30.971556761462217,-33.87140707404018,-6.271823729882114,25.196851199999998,-20.669292,-30.9688976,-75.0625,-446.375,-404.625,0.001090830782496456,-0.001090830782496456,-0.007635815477475192,62.441177643882114
1837.711498260498,State.APOGEE,0.0,5288.205739845829,-4.891644777491916,-31.050729354222643,-32.390898578588356,-3.488200536604738,25.065617600000003,-20.7349088,-31.1001312,-75.0625,-447.0625,-403.8125,0.002181661564992912,0.003272492347489368,-0.009817477042468103,62.43336154222489
1837.737562417984,State.APOGEE,0.0,5288.205739845829,-4.328008685169239,-31.04053202022275,-31.823849790125003,-3.483871343979045,25.1312344,-20.669292,-31.0345144,-75.0625,-447.0625,-403.8125,0.002181661564992912,0.0,-0.007635815477475192,62.441177643882114
1837.7637934684753,State.APOGEE,0.0,5288.205739845829,-4.690982193500501,-31.077308994063063,-32.17387886709543,-4.4117640426286835,25.196851199999998,-20.669292,-31.1001312,-75.0625,-447.4375,-405.0625,0.001090830782496456,0.0,-0.009817477042468103,62.448993739672005
1837.7900352478027,State.APOGEE,0.0,5288.205739845829,-4.451872835926923,-31.010168174333995,-31.918019176079298,-3.79605789809593,25.065617600000003,-20.6036752,-30.9688976,-75.0625,-447.4375,-405.0625,0.0,-0.001090830782496456,-0.006544984694978736,62.43336154222489
1837.8162815570831,State.APOGEE,0.0,5288.205739845829,-4.737386513760934,-31.0251478511805,-32.18898806177073,-4.4117640426286835,25.1312344,-20.669292,-31.0345144,-76.1875,-447.0625,-404.625,0.002181661564992912,0.001090830782496456,-0.007635815477475192,62.425545434700325
1837.8420910835266,State.APOGEE,0.0,5288.205739845829,-3.8780915854548255,-31.030726882627924,-31.344740444829082,-2.8638193446438143,25.262468000000002,-20.669292,-31.0345144,-76.1875,-447.0625,-404.625,0.003272492347489368,0.001090830782496456,-0.00545415391248228,62.43336154222489
