Time,State,Servo Percentage,Apogee Prediction,Altitude Filtered,Acceleration Filtered,Velocity Filtered,Altitude,Acceleration X,Acceleration Y,Acceleration Z,Euler Angle 0,Euler Angle 1,Euler Angle 2,Temperature
1371.665293931961,State.APOGEE,0,5740.382827545753,2778.976530042492,-41.251725900802406,-162.9289542151897,2777.3666333757574,-8.694226,-26.5091872,-43.9474012,13.9375,8.9375,139.8125,70.75418549408205
1371.6853222846985,State.APOGEE,0,5740.382827545753,2779.5350361663823,-41.86307043168705,-159.97337167838975,2781.8446063039232,-7.349081600000001,-24.934384,-42.2413644,14.9375,10.25,139.6875,70.76199534703046
1371.7055268287659,State.APOGEE,0,5740.382827545753,2780.44877147265,-44.57032678299163,-156.8238292198122,2782.908761433284,-5.3477692,-28.4776912,-46.2439892,16.0625,11.5625,139.5625,70.76980519411154
1371.7254483699799,State.APOGEE,0,5740.382827545753,2772.70017771545,-43.25294496518547,-162.19760574329248,2769.9367738695223,-1.3123360000000002,-23.031496800000003,-42.4382148,17.375,12.8125,139.375,70.76199534703046
1371.7453844547272,State.APOGEE,0,5740.382827545753,2775.874173182684,-45.08076862328594,-156.82457522277264,2779.7164763957044,-0.3608924,-26.902887999999997,-46.2111808,18.875,14.0625,139.125,70.75418549408205
1371.7653329372406,State.APOGEE,0,5740.382827545753,2777.144252206479,-46.04267391077347,-153.40247857420678,2779.7961548594444,2.7230972,-25.918636,-46.63769,20.4375,15.1875,138.875,70.76199534703046
1371.785415172577,State.APOGEE,0,5740.382827545753,2776.5474224998115,-43.34844553032509,-151.82908623358014,2778.0493817304923,0.8530184000000001,-24.4750664,-41.6836216,22.125,16.3125,138.5,70.75418549408205
1371.8057489395142,State.APOGEE,0,5740.382827545753,2777.6246275020094,-45.117408544706265,-148.66401699578884,2780.097708479602,2.5590552,-28.7401584,-46.2111808,24.0,17.25,138.0625,70.76199534703046
1371.825674533844,State.APOGEE,0,5740.382827545753,2773.5509315476716,-44.96213261439304,-150.63929370501904,2772.889340321832,5.3805776000000005,-26.902887999999997,-44.8660364,258.0625,18.1875,137.5625,70.75418549408205
1371.845576763153,State.APOGEE,0,5740.382827545753,2769.685777492725,-44.25394260379106,-152.2877652804407,2769.2541737881033,7.5131236,-26.115486399999998,-43.8161676,261.875,19.0,137.0,70.75418549408205
1371.866412639618,State.APOGEE,0,5740.382827545753,2768.6033792228777,-46.17312159621853,-151.26392134163015,2769.7778533160576,9.3832024,-32.644358000000004,-47.3594748,265.3125,19.6875,136.3125,70.75418549408205
1371.8863546848297,State.APOGEE,0,5740.382827545753,2769.10826052678,-45.26365623107098,-148.72147261344188,2771.2225106983683,7.053806,-31.5616808,-44.701994400000004,268.4375,20.25,135.5625,70.7463756352663
1371.9062728881836,State.APOGEE,0,5740.382827545753,2760.3537406065784,-46.53908758429772,-155.27415452640514,2756.890510026722,13.057743199999999,-34.4816284,-47.3266664,271.3125,20.625,134.75,70.73856577058322
1371.9261803627014,State.APOGEE,0,5740.382827545753,2753.612661025009,-45.50534934140856,-159.7313965482308,2751.43227751119,13.779528,-33.727035199999996,-44.8660364,273.8125,20.875,133.9375,70.75418549408205
1371.9460790157318,State.APOGEE,0,5740.382827545753,2763.810577052764,-43.97376710458776,-147.60176356101144,2771.8256449411956,9.1535436,-37.5328096,-43.028766,275.9375,20.875,133.0,70.76199534703046
1371.9659609794617,State.APOGEE,0,5740.382827545753,2760.5139647904834,-43.87639081678008,-148.81834481212795,2760.3023471468223,11.811024,-36.745408000000005,-43.8161676,277.8125,20.6875,132.125,70.7463756352663
1371.9858632087708,State.APOGEE,0,5740.382827545753,2752.3915490001596,-44.04231088382534,-154.7048649250048,2749.3066690725723,11.056430800000001,-38.057744,-44.144251600000004,279.3125,20.25,131.1875,70.76199534703046
1372.005765914917,State.APOGEE,0,5740.382827545753,2755.4684041341866,-43.15186207145014,-149.57191574392735,2759.1599505599606,11.9094492,-34.612862,-42.6022568,280.625,19.6875,130.25,70.75418549408205
